Timestamp,FPS,Angle
1773396136.268,19.2,101.90
1773396136.367,10.2,102.62
1773396136.392,39.6,102.54
1773396136.424,31.4,102.33
1773396136.467,22.8,102.15
1773396136.492,40.5,102.09
1773396136.521,34.6,102.05
1773396136.559,26.3,101.93
1773396136.594,28.2,101.61
1773396136.622,36.4,101.49
1773396136.652,33.1,101.40
1773396136.681,34.7,100.87
1773396136.722,24.4,100.71
1773396136.763,24.6,100.62
1773396136.819,17.6,99.83
1773396136.865,21.9,100.07
1773396136.895,33.3,100.02
1773396136.923,36.2,100.16
1773396136.952,33.8,100.59
1773396136.986,29.8,100.35
1773396137.014,35.3,100.96
1773396137.073,17.0,101.17
1773396137.101,36.1,101.73
1773396137.127,37.2,101.52
1773396137.151,41.7,101.58
1773396137.233,12.2,101.82
1773396137.261,36.2,101.49
1773396137.288,36.8,101.51
1773396137.331,23.4,101.77
1773396137.355,41.1,101.78
1773396137.402,21.3,101.74
1773396137.435,30.5,101.72
1773396137.460,40.1,101.30
1773396137.489,34.8,101.07
1773396137.533,22.6,101.16
1773396137.590,17.4,101.21
1773396137.661,14.2,101.50
1773396137.701,24.7,102.10
1773396137.736,29.1,102.04
1773396137.762,37.7,101.80
1773396137.787,40.1,102.05
1773396137.818,32.4,102.21
1773396137.850,31.1,102.07
1773396137.902,19.2,102.12
1773396137.928,39.4,102.12
1773396137.957,34.4,102.35
1773396137.984,37.1,102.68
1773396138.021,26.7,102.79
1773396138.052,32.4,102.86
1773396138.082,33.2,102.48
1773396138.121,25.7,102.25
1773396138.155,29.0,102.16
1773396138.186,32.5,102.30
1773396138.220,29.4,101.67
1773396138.266,22.0,101.72
1773396138.291,39.5,101.75
1773396138.316,40.3,102.18
1773396138.372,17.7,102.38
1773396138.397,40.8,102.49
1773396138.422,39.4,102.40
1773396138.473,19.8,102.31
1773396138.499,37.8,102.25
1773396138.529,32.9,102.42
1773396138.589,16.7,102.40
1773396138.621,31.3,102.16
1773396138.652,32.6,102.72
1773396138.687,28.7,103.03
1773396138.720,29.8,103.22
1773396138.771,19.8,103.17
1773396138.795,42.4,103.19
1773396138.818,43.2,103.54
1773396138.855,26.9,103.08
1773396138.896,24.5,103.10
1773396138.921,39.8,103.12
1773396138.997,13.1,103.14
1773396139.198,5.0,102.77
1773396139.221,42.9,102.05
1773396139.255,29.2,101.77
1773396139.301,21.8,101.43
1773396139.325,42.2,101.61
1773396139.403,12.7,101.26
1773396139.430,38.0,101.20
1773396139.457,36.7,100.75
1773396139.488,32.6,100.47
1773396139.518,33.2,100.33
1773396139.555,26.9,100.62
1773396139.599,22.6,100.92
1773396139.631,31.7,100.96
1773396139.659,35.2,100.68
1773396139.700,24.5,100.57
1773396139.728,35.6,100.65
1773396139.762,29.7,100.48
1773396139.804,23.4,100.52
1773396139.830,39.6,101.38
1773396139.866,27.3,100.61
1773396139.904,26.4,100.78
1773396139.943,25.9,100.71
1773396139.968,39.2,100.99
1773396140.010,23.8,100.03
1773396140.034,42.2,99.31
1773396140.057,42.5,99.63
1773396140.100,23.6,99.57
1773396140.135,28.2,99.78
1773396140.159,42.7,100.04
1773396140.195,27.3,99.86
1773396140.228,30.4,99.91
1773396140.258,34.0,100.38
1773396140.296,26.3,101.03
1773396140.330,29.4,101.04
1773396140.364,28.8,101.00
1773396140.406,24.0,101.46
1773396140.437,32.5,101.36
1773396140.504,14.8,101.17
1773396140.532,36.9,100.91
1773396140.558,38.3,100.54
1773396140.648,11.0,100.37
1773396140.675,37.9,100.22
1773396140.698,43.6,100.60
1773396140.724,38.4,100.56
1773396140.753,34.1,100.14
1773396140.797,22.7,99.71
1773396140.832,28.6,99.59
