Timestamp,FPS,Angle
1773392311.911,20.1,171.36
1773392311.960,20.1,170.72
1773392312.010,20.0,170.55
1773392312.060,20.3,169.56
1773392312.110,20.0,169.77
1773392312.158,20.5,165.59
1773392312.207,20.6,164.36
1773392312.256,20.3,163.55
1773392312.305,20.5,161.84
1773392312.354,20.3,156.66
1773392312.404,20.3,152.42
1773392312.453,20.4,148.38
1773392312.494,24.2,144.01
1773392312.540,21.5,140.77
1773392312.589,20.5,133.04
1773392312.638,20.4,129.55
1773392312.686,20.8,122.32
1773392312.735,20.4,117.24
1773392312.772,27.2,112.55
1773392312.807,28.7,107.48
1773392312.843,27.7,105.12
1773392312.877,29.0,101.69
1773392312.912,28.8,98.56
1773392312.957,22.4,96.98
1773392313.009,19.2,94.60
1773392313.056,21.1,90.92
1773392313.102,22.0,88.23
1773392313.149,21.1,84.22
1773392313.196,21.2,83.82
1773392313.253,17.6,81.40
1773392313.300,21.2,81.54
1773392313.361,16.4,81.56
1773392313.415,18.4,81.59
1773392313.458,23.4,82.31
1773392313.495,27.1,82.16
1773392313.531,27.4,82.50
1773392313.567,28.0,84.23
1773392313.603,28.2,84.16
1773392313.638,28.1,86.61
1773392313.680,23.6,88.00
1773392313.742,16.2,89.26
1773392313.791,20.5,94.41
1773392313.834,23.2,97.19
1773392313.871,27.0,101.16
1773392313.908,27.3,105.56
1773392313.944,27.6,107.80
1773392313.980,27.7,111.63
1773392314.017,27.3,114.52
1773392314.054,27.0,119.52
1773392314.090,27.4,123.99
1773392314.135,22.2,125.69
1773392314.183,20.9,131.10
1773392314.231,20.8,133.66
1773392314.279,20.8,140.30
1773392314.327,20.9,143.37
1773392314.377,19.9,145.24
1773392314.419,23.9,149.08
1773392314.457,26.7,152.79
1773392314.493,27.3,155.04
1773392314.532,25.9,157.32
1773392314.568,27.3,161.09
1773392314.605,27.3,161.47
1773392314.642,26.7,162.88
1773392314.677,28.8,163.75
1773392314.711,29.1,163.89
1773392314.746,29.3,165.36
1773392314.780,28.8,165.08
1773392314.815,28.8,166.28
1773392314.850,28.8,169.37
1773392314.886,27.4,169.56
1773392314.924,26.6,169.80
1773392314.960,27.3,169.72
1773392315.005,22.3,170.06
1773392315.052,21.4,170.11
1773392315.090,26.2,169.87
1773392315.136,21.9,169.83
1773392315.183,21.2,169.87
1773392315.230,21.3,169.81
1773392315.277,21.1,169.71
1773392315.323,21.6,169.16
1773392315.371,21.1,165.69
1773392315.418,21.1,165.26
1773392315.466,20.9,164.22
1773392315.513,21.0,162.52
1773392315.561,21.1,159.63
1773392315.610,20.6,155.81
1773392315.656,21.3,151.81
1773392315.704,20.8,147.81
1773392315.752,21.0,144.50
1773392315.793,24.7,140.14
1773392315.831,25.8,137.44
1773392315.867,28.3,134.10
1773392315.913,21.7,126.89
1773392315.960,20.9,124.35
1773392316.000,25.3,121.13
1773392316.034,28.9,115.00
1773392316.071,27.3,107.31
1773392316.107,27.8,105.51
1773392316.143,27.4,101.85
1773392316.180,27.4,97.04
1773392316.225,22.3,96.56
1773392316.272,21.0,90.27
1773392316.320,20.9,85.08
1773392316.368,21.0,84.30
1773392316.407,25.6,79.01
1773392316.444,26.6,73.77
1773392316.482,26.7,70.85
1773392316.517,28.6,69.44
1773392316.553,27.6,67.36
1773392316.590,27.4,66.71
1773392316.626,27.2,67.66
1773392316.663,27.1,67.49
1773392316.700,27.3,67.73
1773392316.737,26.7,68.28
1773392316.774,27.1,72.09
1773392316.811,26.8,72.22
1773392316.849,26.8,76.84
1773392316.884,28.5,78.64
1773392316.930,21.8,81.50
1773392316.978,20.6,85.49
1773392317.027,20.7,90.32
1773392317.075,20.7,94.25
1773392317.123,20.9,98.34
1773392317.181,17.3,101.25
1773392317.229,20.8,104.84
1773392317.277,20.6,110.01
1773392317.326,20.6,114.15
1773392317.375,20.4,121.13
1773392317.423,20.6,127.62
1773392317.472,20.4,130.72
1773392317.518,22.1,136.96
1773392317.554,27.9,141.31
1773392317.599,22.0,144.35
1773392317.646,21.1,148.95
1773392317.694,20.9,148.81
1773392317.742,20.7,153.20
1773392317.790,21.2,157.73
1773392317.837,21.0,160.05
1773392317.884,21.3,163.57
1773392317.931,21.5,165.06
1773392317.978,21.1,164.67
1773392318.025,21.2,170.64
1773392318.079,18.7,171.31
1773392318.124,21.9,171.44
1773392318.172,20.9,172.64
1773392318.210,26.3,173.47
1773392318.256,22.1,173.16
1773392318.303,21.1,174.19
1773392318.351,21.1,173.46
1773392318.398,21.0,173.52
1773392318.445,21.1,173.35
1773392318.482,27.1,172.99
1773392318.526,22.7,173.31
1773392318.574,20.9,173.06
1773392318.621,21.1,171.51
1773392318.669,20.9,171.10
1773392318.709,24.9,170.21
1773392318.747,26.7,164.61
1773392318.791,22.3,164.54
1773392318.839,20.8,163.67
1773392318.887,20.9,159.37
1773392318.935,21.2,156.99
1773392318.973,26.2,153.43
1773392319.030,17.3,146.10
1773392319.069,25.7,141.82
1773392319.115,21.7,131.50
1773392319.163,20.9,125.88
1773392319.211,20.8,115.67
1773392319.258,21.5,103.87
1773392319.307,20.3,97.96
1773392319.355,20.7,82.49
1773392319.404,20.6,79.63
1773392319.452,20.6,80.20
1773392319.501,20.7,68.47
1773392319.549,20.6,65.01
1773392319.598,20.6,64.78
1773392319.646,20.8,64.88
1773392319.693,21.0,64.60
1773392319.741,21.1,64.62
1773392319.790,20.3,68.76
1773392319.831,24.7,71.33
1773392319.877,21.8,75.52
1773392319.925,20.7,79.72
1773392319.974,20.6,81.52
1773392320.022,20.8,85.82
1773392320.070,20.6,88.41
1773392320.118,20.7,92.56
1773392320.167,20.7,98.21
1773392320.213,21.4,100.50
